,Course Code,Course Name,Academic Units,Faculty,BDE,Grade Type,Prerequisites,Mutually Exclusive,Course Information
1796,HE3603,THE CHINESE ECONOMY,3.0 AU,NA,No,Letter Graded,HE1001 OR HE1002 OR HE9091 OR AB0901 OR HE5091,HE3003,Major topics include: (1) a background introduction to China's economy and its economic reforms; (2) fundamental economic institutions; the current economic structure; industrial policies; (3) macroeconomic policies; (4) growth patterns and trends.
1797,HE3613,URBAN ECONOMICS,3.0 AU,NA,No,Letter Graded,HE2001 & HE2004 OR HE2001 & HE2005 OR HE2004 & HE9092 OR HE2005 & HE9092 OR HE2005 & HE5092 OR HE2004 & HE5092,HE3013,"This course studies urban spaces from an economist's perspective. Why do cities exist, and what are the benefits - and costs - of organizing economic and social activity in close proximity? Students taking this course will apply intermediate microeconomic theory and micro-econometrics to the analysis of cities and urban problems. Students will also be expected to understand and interpret contemporary empirical economic research into urban problems. Fundamental contributions from other social sciences and disciplines to the study of urban economic activity will also be discussed. In line with the course's objectives, students will be assessed based on a group project based on the interpretation of existing contemporary research; an individual research paper; and a final examination testing knowledge and application of theory and concepts"
1798,IE0005,INTRODUCTION TO DATA SCIENCE & ARTIFICIAL INTELLIGENCE,3.0 AU,NA,Yes,Letter Graded,EE1005 OR CE1003 OR CZ1003 OR BG2211 OR CH2107 OR CV1014 OR MS1008 OR MA1008 OR IE1005 OR RE1016,"CE1015, CE1115, CE4073, CH0494, CZ1015, CZ1016, CZ1115, CZ4073, SC1015",Data-Analytic Thinking. The Data Pipeline. Data Presentation. Data-driven Inference. Data-driven Identification. Digital Storytelling. Artificial Intelligence. Reinforcement Learning and Artificial Intelligence. Ethics in Data Science & Artificial Intelligence. State-of-the-Art in Data Science & Artificial Intelligence.
1799,IE2007,ENGINEERING MATHEMATICS II,4.0 AU,NA,Yes,Letter Graded,MH1811 OR MH2810 OR CY1602,,Linear Algebra. Complex Variables. Vector Differential Calculus. Vector Integral Calculus.
1800,IE2010,SIGNALS & SYSTEMS,4.0 AU,NA,Yes,Letter Graded,MH1810 & MH1811 OR MH2810 OR CY1601 & CY1602 OR IM2092,,"Through this course, students should be able to understand the representation of continuous-time and discrete-time signals; their frequency characteristics and Fourier spectrum; representation and characteristics of linear time-invariant systems in both time and frequency domains; and the principles of sampling a continuous-time signal to yield a discrete-time one. Contents: Signals and Systems. Linear Time-Invariant Systems. Fourier Representation of Signals and LTI Systems. Sampling. Modulation."
1801,IE2104,DIGITAL ELECTRONICS,3.0 AU,NA,Yes,Letter Graded,,"CE1105, CZ1105, SC1005","This course serves as a foundation course on digital electronics. It covers a broad range of fundamental digital circuits. The concepts of digital signals, number systems, logic gates, switching algebra and logic minimization techniques, basic combinatorial and digital circuits and their application in more complex digital systems are to be imparted to the students."
1802,IE2106,ENGINEERING MATHEMATICS I,3.0 AU,NA,Yes,Letter Graded,MH1811 OR MH2810 OR CY1602,,"This course aims to develop your understanding of fundamental mathematical concepts in Probability, Mathematical Statistics, Numerical Methods, Laplace Transform and Partial Differential Equations. These key concepts will be important and useful to students pursuing Engineering studies in areas such as signals and systems, communications, smart grid, intelligent control systems, electronics, computer engineering etc."
1803,IE2108,DATA STRUCTURES & ALGORITHMS,3.0 AU,NA,Yes,Letter Graded,,,"This course aims to give a systematic introduction to data structures and algorithms for constructing efficient computer programs. Principles of algorithmic analysis will be studied. Emphasis is on data structures and efficient algorithms in the program development process, covering abstract data types, trees, graphs, sorting, and searching. The greedy technique such as Prim's algorithm, Kruskal's algorithm, and Dijkstra's algorithm will be introduced."
1804,MH2810,MATHEMATICS A,4.0 AU,NA,Yes,Letter Graded,,"EE2090, EE2092",Differentiation and Integration. Ordinary Differential Equations. Partial Differentiation. Multiple Integrals. Infinite Sequences and Series. Vectors.
1805,ML0003,KICKSTART YOUR CAREER SUCCESS,1.0 AU,NA,Yes,Pass/Fail,,AB1002,"This course is a foundation module on essential career preparation skills. This course equips you with practical skills needed in your personal development and job search to help you succeed in a new disruptive workplace. This course is open to all Year 2 students. In today's competitive world, it is crucial that career preparation skills are learnt early to ensure that competitive edge is sharpened with a heightened sense of workplace values and ethics."
1806,EE3001,ENGINEERING ELECTROMAGNETICS,4.0 AU,NA,Yes,Letter Graded,EE2007(Corequisite) OR IE2007(Corequisite) OR IE2107(Corequisite),PH2102,"This course aims to develop your understanding of the fundamental principles underlying the theory of electromagnetic fields and waves and your ability to apply this theory to the solution of engineering problems, e.g. solving fields, charges, currents and voltages in electrostatic, magnetostatic and electromagnetic problems. Contents: Static electric and magnetic fields. Maxwell's equations. Wave equation and uniform plane waves. Electromagnetic energy transfer. Reflection of electro-magnetic waves. Transmission lines."
1807,EE3010,ELECTRICAL DEVICES & MACHINES,3.0 AU,NA,Yes,Letter Graded,EE2001,EE2005,"The objective of the first module is to introduce students to electromagnetic principles and actuators including magnetic circuits and energy conversion devices. The second module focuses on the operating principles of single-phase and three-phase transformers and their applications in power supply systems. The third module furthers the students' knowledge on AC electrical machinery such as induction motors, which are widely used in industry. The final module enables students to understand the basic concepts of DC machines with particular focus on their fundamentals and operating characteristics. Applications of these concepts in solving engineering problems will also be covered. Contents: Electromagnetic Principles and Actuators. Transformers. AC Machines. DC Machines."
